,product_id,product_category_name,product_photos_qty
3912,66ffe28d0fd53808d0535eee4b90a157,ferramentas jardim,4
3913,c114a4721cfa58d98265d2074e53de44,climatizacao,2
3914,710b7c26b7a742f497bba45fab91a25f,utilidades domesticas,1
3915,062d69b626c072fa369799d0018c95d7,relogios presentes,4
3916,fed5c40c27e1c88560a9e92d82ee0825,eletronicos,1
3917,574498be1ecac5af243037bfcc6f8b22,cama mesa banho,1
3918,2d89e78798ca1f317b4d3a96c74248ba,beleza saude,3
3919,68c01f1f3e73b30776f7d737f6a012ac,beleza saude,1
3920,bc4cd4da98dd128c39bf0b8c2674032f,pcs,4
3921,400a9b04cf215f1074b01b1d6c6104a4,beleza saude,8
3922,3822a27bc32b4e20694f1819c6d6e7ec,cama mesa banho,1
3923,cbe73e033835920bea2c769177237510,utilidades domesticas,1
3924,58fd8873cf12a178215b4339d2b34ec5,cama mesa banho,1
3925,d68016a0051f17a09f4491ab62e2bd28,beleza saude,1
3926,6f4ed02e363461e27168f72bc33ffb80,cama mesa banho,3
3927,efcef300fe9b2c558a8ea258127f6e6f,pet shop,1
3928,038c0dd7c1e48a1588f8919a0c305727,eletrodomesticos,1
3929,53ecc2857666872f67f44e60b13d2ed2,ferramentas jardim,2
3930,1873d47fb47e167da1520bd9ffbb8f79,beleza saude,1
3931,4ffe5c9bcc2524a17ce23973b55d8b24,automotivo,6
3932,867c96d2bb67aba6500a4c509cf76072,moveis decoracao,3
3933,aeb2e29472cc0ee1cd8711e8b7c0bf47,esporte lazer,1
3934,0388b93e2992639ef7de7b35b2ba91b2,fashion bolsas e acessorios,3
3935,4f8b31aef15b3f6b4c3cd34e74976494,brinquedos,1
3936,4298b7e67dc399c200662b569563a2b2,informatica acessorios,1
3937,1b7b45fba5ad23e8117914f8b36e6772,esporte lazer,5
3938,f06301dd6d54c3e4300920991f2af380,cama mesa banho,2
3939,ef92defde845ab8450f9d70c526ef70f,utilidades domesticas,1
3940,0e54696a1223698bef52eeff59a10098,beleza saude,1
3941,fc9f1b7e877d87c6e78cc32686a73a27,cama mesa banho,1
3942,391ae69031bcca826279a84f5c4034e8,utilidades domesticas,5
3943,032e8352e7d34cc2558d4ae22132866c,moveis decoracao,3
3944,c8ab4e1fd53092c488c0a1777d522b41,brinquedos,2
3945,774dd887b3739f005c7097b568000536,cama mesa banho,3
3946,bfa56a308202301eca94dc7f8b5c3dca,beleza saude,1
3947,1701185747f4a378004088c1e14d0555,automotivo,3
3948,8bb27b1d96be90b36b8d0c7f30931d52,utilidades domesticas,1
3949,733ff3db55dc1476774dc5a3f0621fe3,papelaria,3
3950,16e148a208d0f11df31eaf2f731ee460,malas acessorios,1
3951,488edbf15626ebb4b69d6c4600602ba3,alimentos bebidas,1
3952,f92ece990baf778926b7349c309b55f7,pet shop,12
3953,d1c11e104455ab36d3e5b7458a9189d2,pet shop,1
3954,501ae028cdc334d0292eb35591ccb5d6,utilidades domesticas,1
3955,d88df6347b8ee090e7a79d4493e1abe2,industria comercio e negocios,1
3956,e0fb7b66c3ac0b1e5b49a218a065e816,perfumaria,3
3957,8dc41bbd4f596aff149d8aa3e29521e7,cama mesa banho,1
3958,a62f968b257e3759b2ec9bf2c71358b0,cool stuff,1
3959,c5736c891e81c20ebc49de62980c1136,cool stuff,4
3960,0d95dd6703959afe6f64c7ebd49bd9e9,papelaria,1
3961,ad4f8de0139c69d7b3efb5ee2efb77f7,eletroportateis,1
3962,5ed8f8ea5365a7ac8c451e7c8e836231,relogios presentes,1
3963,05cf9ac595f28386ee763c98cbc2bad0,,0
3964,8dcffcf214d4c6e34c8cc2895e0d2427,papelaria,1
3965,d1ea79912538f8c08574d206777837bf,livros interesse geral,5
3966,5bbebc281f50fcd65e31a103730bb64e,eletrodomesticos,2
3967,51d1db0b0ed8fee9994a5bae549a6160,agro industria e comercio,1
3968,6868e3f08c6acd37b48c785aedddfdb7,,0
3969,7935326a359d2560cdb8a81b1e2e46c8,perfumaria,1
3970,6d1befe53a3d28e0d0d8b3bfcce11195,automotivo,1
3971,86047e935e01608082bdae92e41a11db,,0
3972,8f8cb7e4a7f16d339f87f8aa2711a003,brinquedos,2
3973,08a59a7c557b1b8d49e5029a337d83fd,,0
3974,e11f4a093cbabf75a2eb06a5748bf359,esporte lazer,1
3975,5f76bb88bf4410580362879247ef7248,utilidades domesticas,1
3976,cbece6847b36d3dc8a96c42da245ca80,construcao ferramentas iluminacao,1
3977,413c11f2f70bb6e0d20172905d3995fb,esporte lazer,1
3978,4925baf29078761c66f5f32ac8568abe,papelaria,4
3979,025249b91a565601dc1b8f47ee7a230e,relogios presentes,2
3980,fd1eb7fd67e76cf3283618735a57cbcd,perfumaria,3
3981,77ae02eaaa26f680c28c257388c2e1f9,automotivo,5
3982,fc8e852906ed3985a6e1ea67eb1dfdf9,moveis decoracao,2
3983,fbecfbe44e34c5291e5499870cd5db2e,market place,2
3984,cf5f0f6ba7c1477ba6aca74da24faba5,bebes,5
3985,101f391b9c83dc14c8f6147dcb70bfd3,moveis decoracao,1
3986,f0f34793b31e7353a0d77fed40bdb196,moveis decoracao,2
3987,69c3a9ec3f1094ad11505df27ddad569,beleza saude,2
3988,b84a91f1e58b1f44daf3a9b74a83f1d8,relogios presentes,3
3989,8c232245c53bdacb8760186225de609c,utilidades domesticas,1
3990,84dacba9d49f304ee015bc094083df20,utilidades domesticas,2
3991,27051f70cfcbd63fec388f34e1f0d2a2,climatizacao,1
3992,576412dcec722c0f1f28ac7ee9acef54,informatica acessorios,2
3993,146f38b5c222913dbe6606e5a25cd318,esporte lazer,1
3994,bc527b3cbbc09017b7153bda2be5fad5,moveis decoracao,2
3995,a6c23736e4df6d6659ccc0c2e26954bb,perfumaria,6
3996,ce582a7aa032280b20a5f169195202e7,bebes,1
3997,fcbdd87d29fc2d2fe700a7459d43445a,papelaria,1
3998,43cc8e4d981bc04b9d78b12e8a908d41,beleza saude,1
3999,0678913581818c6056713a9b02f5ceef,automotivo,2
4000,0687ef6a91e16db4955fecac89ad73cd,fashion bolsas e acessorios,2
4001,24648c567b1a06a750a8042a774ba5c9,relogios presentes,1
4002,741e14d6cfe9c7dfcace49c4a0989bf3,bebes,4
4003,0b2a1288e8ba64c797e7586c8df75602,agro industria e comercio,1
4004,8e05862e7dc54d6ad3571fb0749427d7,papelaria,4
4005,3c4e3782469a0f1ac459dc6c47ebef31,esporte lazer,1
4006,a8177d9ba119fc738d8c3e06c6197106,livros interesse geral,1
4007,bd7805f8852673c30434a7cdbda6845d,informatica acessorios,1
4008,12a8571feabc765bfe057c37217daf75,cama mesa banho,1
4009,51847bb213d8d5d22fd786d07a658968,ferramentas jardim,1
4010,0414ce6ba3643b59fd1e5c8e146c1d8d,pet shop,2
4011,1f75be631e988bb0ad750e60e18d043b,beleza saude,2
4012,a0c6107c67d8dc850d070c70c7d32000,informatica acessorios,4
4013,25eb0a9d681b3515ff680cb41e69f58e,bebes,2
4014,3bc16db3924d3cf2ced69b26691f3d77,cama mesa banho,1
4015,0e56789eca7cb6089cbcb26cdae08012,moveis decoracao,3
4016,92144cc00a16129494387f172aa54198,esporte lazer,1
4017,5baf264237a4433f3646393b53c8adc8,esporte lazer,3
4018,d3153ef55a46de1972249b0a044c5bd7,beleza saude,1
4019,ad3cad415b6ec472fcdeff903a4a2567,utilidades domesticas,2
4020,563e96ec3515e6a7048ebcebffcaf1ba,construcao ferramentas construcao,6
4021,b551128533846968d8752358d1f7f365,esporte lazer,2
4022,6a1281ddeb8279b7748a31ffe3e479b4,eletrodomesticos 2,1
4023,2f280e90c002526eeef2deff70199cc0,perfumaria,1
4024,e034c021254ff4d8da4e936e047967af,beleza saude,1
4025,5343876e3ae357d3e47e3bf3c89dfc86,bebes,2
4026,b812780d29a366e40afd8d49b17b6d01,automotivo,1
4027,34c8873cadb5465f46b7a20b6eb0215b,fashion bolsas e acessorios,4
4028,cdd68c0ef3e507db79631336cf9ec285,moveis decoracao,2
4029,f7d2c621aa931cf19b039d6089c106ad,papelaria,4
4030,d065729477709c73459cad1d32cf311f,brinquedos,1
4031,8efcb24ccca088a16dab13882f1c45e0,cool stuff,1
4032,7be2cf904217376863ada2c9df82c8f2,utilidades domesticas,4
4033,51f3479189a7783a3a617acd8e44be48,informatica acessorios,2
4034,0c96091f6f20b1d2c946a933370782a4,esporte lazer,1
4035,c9fbc1aa8e59ad7525f82fd8a5cb2337,informatica acessorios,2
4036,e71f3cd0a0ef69b7fd173b32322dc6da,utilidades domesticas,1
4037,bb741dd30a6663863873c51be6c1061c,informatica acessorios,1
4038,89f1e78cec2da8a550bc341cfc36c066,esporte lazer,2
4039,20b7215f127656c56776983719ba603a,moveis decoracao,2
4040,6d0064c2c27664982756ef1dabd3ba8a,beleza saude,1
4041,c3df8a716bc06d8fed63c0ed6e2c904d,telefonia,1
4042,6dadaa59ab994917024e4774316a840c,moveis decoracao,4
4043,da3d93a1cb86a9e0369c04900f413a5d,ferramentas jardim,2
4044,e89d73f0944595de1d84663f975ae7b4,relogios presentes,2
4045,3817b9ab15f83deb6e7b1fb0285a560a,automotivo,1
4046,78c4f2e6da6786ab39f8806a75c3db33,relogios presentes,2
4047,98354dc7140f034f3b55ec6fc45dd174,utilidades domesticas,2
4048,b4ae18d0fc2d655133d1e1da2ec5c62d,moveis decoracao,2
4049,68120d970296eb097cc07cbfce29475b,brinquedos,4
4050,04a58e66cae7d954a87cb7fbb67b204c,automotivo,1
4051,d6bcc9649c52a826c656563ffb87a036,,0
4052,2ac5c215e10e7251979c895510de4121,cool stuff,2
4053,d1a790e97df2101ed61553a5fc1cfe02,utilidades domesticas,3
4054,96bbf32ba8cc8686a26742f4ede4aa34,fashion bolsas e acessorios,3
4055,d6aa421b9567e3e2a3a0caf8fb846cbc,utilidades domesticas,1
4056,e870001ffe8a98a3318c48957bd271ca,automotivo,3
4057,77440e31527d8fa95aaf43bef08068fe,beleza saude,1
4058,3c7c75671b25b927f05e68b233263e5f,moveis decoracao,2
4059,1a3ed2c0aa5c7beccd817b6b71282e99,eletronicos,2
4060,3a5dc69f4360ae2f4561d165c2ee8fae,bebes,1
4061,9456c129f470955000d28c94f73340cd,esporte lazer,1
4062,e5d6523f4cd63e1347ca8407deda4ba3,moveis decoracao,2
4063,5911ffedc1c50c813140e8a27035f2bf,beleza saude,2
4064,3863a6df816f3b8ce0358a1243541fcb,construcao ferramentas jardim,2
4065,6a1c65dbbecc1ece8c22856122a774ac,moveis decoracao,1
4066,aaac8216e02ae792b8d28c6bead83ee6,relogios presentes,2
4067,c02a30b665557ab97c1b79c9aaaeafd4,instrumentos musicais,1
4068,33bd5538a16d23f0a39da1c9bfd20980,casa conforto,1
4069,112626d1abc7dfaab81063699f0e5600,utilidades domesticas,2
4070,0ed0b763ec2b2da79223ed78dfc0263b,beleza saude,2
4071,e7a1555b071186b8184e2fe0e647181a,utilidades domesticas,1
4072,ceb9134650bd7cae74affc51800f309a,beleza saude,3
4073,8fd665e89eee18f08d9973b0602e1387,esporte lazer,1
4074,98fa242dbcad30eeec98b1187ef08db3,fashion bolsas e acessorios,2
4075,ad2184066b4e4686938c277100198f56,papelaria,9
4076,2d2fbde9939c282238dc0847b04c5018,informatica acessorios,4
4077,d961667356e6dffef33c0d0eb4c327cc,utilidades domesticas,1
4078,fb00f51d564e36645bf7eab56ce5fd43,cool stuff,1
4079,928c2c0fdf465581daac95380af04b3e,moveis decoracao,2
4080,abf923da81737ee0bde792182948a693,brinquedos,2
4081,0e839be47c2dc028ca3d90e65732b14c,moveis decoracao,2
4082,c166595bd1ea20e060090a5b91145196,esporte lazer,1
4083,29d78eec0b549067b52a07635d049c8b,utilidades domesticas,3
4084,1707ef553eb000d860fff09e3d08b037,informatica acessorios,2
4085,8347d3b517ab185dea43991aebb46737,cama mesa banho,1
4086,a2746ab0f7535d34316ed109d859d7f4,telefonia fixa,1
4087,88e45c0f0947e8b8e17cd93e8112be5e,instrumentos musicais,2
4088,ca9b2caa4f7ec65aeda5825e09dcf99c,moveis decoracao,2
4089,297a5f6e0aaf7b32fb0fc7483944105d,cama mesa banho,1
4090,6d3397316a9cca69919dfa62be97a35f,telefonia,3
4091,ff6154cee42bf2718cca4865f0620e04,ferramentas jardim,1
4092,b16c0da649071283aa94607f11da154a,perfumaria,2
4093,43af87f38a5fdd07c23a32ec33727ba9,automotivo,5
4094,8b2e2ee3c4042bdb5b3c5fa6b8663b33,brinquedos,1
4095,262573ecc3b4b8c70a61fbc90671efa4,fashion bolsas e acessorios,3
4096,88703479ede641552b11881f0d2a6f6b,utilidades domesticas,2
4097,23318fc7dadffdde2b4ebf8dadefcf68,moveis sala,5
4098,635da37711a6b8a8adffc07ab6a5c9b0,informatica acessorios,5
4099,07691def223b4568e8ecb5a5b30574b1,telefonia,1
4100,d6d5ec5325b35cac036b7d2ad2d8bc3b,perfumaria,1
4101,2f282449dadb2e59ff2afcde0bd9f393,,0
4102,eaf3ca98b28c4329251a46380c8473c5,papelaria,3
4103,d3f90867737a01e4df1ff8879e235a9a,utilidades domesticas,1
4104,08138db6d5813afad8e1f1d01393145a,telefonia,1
4105,1a71a941d0691bd3d15ee51d5fb3b11b,relogios presentes,1
4106,2397e0e56f2c656e794348f4fbdfa3dc,brinquedos,1
4107,ddccf31eab44aaa16cb1a7703a65b696,utilidades domesticas,1
4108,987ae6d6e94a608f9ea32bc82a649470,automotivo,4
4109,52d5dde0ddeb4e7544b584c92a38fef8,moveis decoracao,9
4110,7b35ccd93a2184646c03b70326626923,esporte lazer,1
4111,8340db0bf9aa66946ce4a1f74c97041c,esporte lazer,5
4112,48882f9b2e661cb01f564f54b92aa881,livros interesse geral,1
4113,9682ad2500ae8b2609e6a88eb0cbc5bb,casa conforto,1
4114,3f246bac2dc05206d0d5b6c637c7008f,pet shop,1
4115,d4e19eb1e5c5d6194af618d3a67de4e6,beleza saude,1
4116,c7e721eda335285746c694e6c408949b,relogios presentes,2
4117,53db2a5b8c80df5392dd028c0f7c13e9,cama mesa banho,2
4118,5f82c0dd37c20e3f5010be5f3c6a9ff1,utilidades domesticas,1
4119,d070415dddac66bcbc0a2e4f253c0f81,automotivo,1
4120,f720c39eaaedbc6f37a0cac64fe6a6aa,automotivo,4
4121,fd29afd700b83ec4c34fe4a5b68fc23d,eletronicos,3
4122,6abd84909e8ed79ef808c16f90b91093,beleza saude,1
4123,9760ff15559ef0855c8aa01c00bd132b,informatica acessorios,1
4124,f257199a9546ac00a3af50c7f68cb05e,informatica acessorios,4
4125,69c5919a1b057b3d3d8b58f3b9b4b89d,automotivo,1
4126,e55ba61cd47a02e2b5479c63c7db13fd,eletronicos,1
4127,6e729bd456c54469a9af4c8774f1eab7,ferramentas jardim,1
4128,b3c60191c4d756abdf423e5b21eb91dc,esporte lazer,5
4129,7b81c277c7e38dd3e617c88530402dab,papelaria,1
4130,0c761b0e33d708e6a3694a94ac4b82c4,beleza saude,1
4131,658675929f516ce89c6c508269123f98,esporte lazer,1
4132,b984d2ef473c9daeaee1f7754f0076fb,utilidades domesticas,2
4133,9bbd350bf9e9d00628872c869354b3be,esporte lazer,1
4134,62efb2cde9269a637ebc6d2c0e02edfb,beleza saude,2
4135,b4f435100a515fb999f800065c3424a2,pet shop,14
4136,1020b67af447026e34fadc5a08f786b1,automotivo,6
4137,d7b39598905ba8e791fe3f1f376d59f9,,0
4138,7a82832901d5f4cd314a4e102c47bd2b,ferramentas jardim,1
4139,ed1464ef7688d6e76b2bf2600c1ea3e9,informatica acessorios,2
4140,d4fa4ad0e82fea0c12d7cf3f773a03b1,cama mesa banho,1
4141,8db4ee0e7e76083bd7d2d8ba3085b3a2,relogios presentes,1
4142,ec31d2a17b299511e7c8627be9337b9b,bebes,6
4143,6336e61e06e1a49c55f632beab8217f2,moveis escritorio,1
4144,2edc5e6012ad882462d116ed5a9e3085,moveis quarto,1
4145,8c0794180bc059d1af097905d7352cfa,livros tecnicos,1
4146,dfb8e83d3ad8c5ce34db45b25f755b46,automotivo,5
4147,d4ad9721bda56413600c43c11006cb78,moveis decoracao,1
4148,55917ad8d492641d4910c90cc593d896,automotivo,3
4149,1e1e594f54aee5d344f0f58b399c7493,automotivo,3
4150,3e49ed0eb3b0fd7c15032a2e250d43d5,moveis escritorio,1
4151,16cbef36125de420ec9ae948425a6a68,beleza saude,3
4152,9b20328274686c13d92234f6c1447c18,beleza saude,1
4153,2ad3b9d06491a22cf955595ecd1b5e6f,telefonia,1
4154,1848a54b9f28b13e4d94d5bcc77904cc,fashion underwear e moda praia,3
4155,037a23831f142c505b119215d92eaf7e,moveis escritorio,1
4156,a1e33e0a3ead282527fab4ff0f72706b,musica,1
4157,df6d00c24fc224b84e9ad17708d0f4d7,cama mesa banho,1
4158,4345b14b84ad05bc0f724913b134c6eb,bebes,1
4159,d0a8e8165e8cb2572836fd8c3fbe1bcf,moveis decoracao,1
4160,a8c575b4028403c1885a4bdceb27f439,moveis decoracao,1
4161,757b6da408dc043a090dd89a90e8d4b9,beleza saude,3
4162,3d388ad844800bc833bd3e880740917f,beleza saude,4
4163,abaf51d7a67cc363c8da7ae77d15ecdb,esporte lazer,1
4164,cc3e0004237b0c02f8fd95f943e1cebf,moveis decoracao,1
4165,a861d5c0df81a446e7e60ddb33ec0659,automotivo,4
4166,9111d9c5a15a527389c6ba216623b7b4,informatica acessorios,2
4167,52801616f7cc110c31c559fa94cb8563,moveis decoracao,2
4168,ba9e896256f52e536a611c56a4cae38e,fashion bolsas e acessorios,1
4169,5bb73292c4b9cd1145fbb03e66d59d84,moveis decoracao,2
4170,ae3f37bc85b67a251d32862062d3c70b,relogios presentes,1
4171,058453fe8a9473eceee27349de3b38ac,relogios presentes,3
4172,d8fc369e0b2d17b856119ff03276f198,consoles games,1
4173,1e17a95099678da4cd4479d4c5b8f391,brinquedos,2
4174,fe6614ba400caca2d8d310902d5ecdd5,fashion calcados,4
4175,bb42f37fc3d9130e4a4339d24a47dd7c,cama mesa banho,1
4176,2c65cb7e002dd5aa378a903a98272c29,moveis decoracao,1
4177,7c2d0df8e5fbfa71d54a400b33a8502e,beleza saude,1
4178,00210e41887c2a8ef9f791ebc780cc36,beleza saude,6
4179,0b501b17eff6353cde82245645c4207e,utilidades domesticas,1
4180,dc2bd3d07579e7f3b185c7118e33c33e,informatica acessorios,6
4181,f361fccba568fabe00db466f80626d1e,automotivo,1
4182,6db41bd5a650ed247a5690c0e78c3969,utilidades domesticas,2
4183,de75785dc5be712c4d4ed4ec5b422ce1,relogios presentes,3
4184,8b878f082e217c587ef3ad9431c6c762,market place,1
4185,c3eb7064c36408a9bfc77a42d6ab993c,beleza saude,1
4186,23fdd328796868ab2cf9e551c0d4673b,brinquedos,9
4187,f2e84ab8eb8eaa7cddc82f2b0f4424d2,informatica acessorios,1
4188,99a3bbf99a7e2dc51bad09557d1967c2,esporte lazer,1
4189,dedb5adefe63796ce6edd624d0ebd8a8,moveis decoracao,2
4190,440f5b159d6123c0f65eb1abb5373b99,papelaria,6
4191,d3ceda8c68fb31960dab19adf28e5c6d,moveis decoracao,2
4192,b7a89537c40b1f5a18b5ba75dbb91cbe,instrumentos musicais,1
4193,338aa2ba639b0be9950da484aac036c4,perfumaria,1
4194,ff34f05b00e8638201e04d2d0651c663,ferramentas jardim,1
4195,737ee9efa4782433c69fb8d80e925dde,relogios presentes,1
4196,094db48c531e5ce423c4b908ea96535c,relogios presentes,3
4197,2009f9265306f26803dd5a243416707f,bebes,4
4198,3f31ad7df5482b3e8fcaac6ea060574f,relogios presentes,2
4199,748b719f4cbfdcb99cae90bf4bb16217,brinquedos,1
4200,9102363e9fd5fc8fa4c0719ee704c89c,utilidades domesticas,2
4201,873d2aa3911060e77ac89009410aa908,telefonia,2
4202,6290a17933bbbd6ece996ef6542f4761,fashion bolsas e acessorios,1
4203,1d3f55c00acdb29bd959f2760abc8b7d,automotivo,1
4204,caa41bf17e27022341da028e79152c4c,beleza saude,1
4205,0152cb427657428c06633fce6d721da4,alimentos,3
4206,875bee7b8010ed5307538425241dda8a,automotivo,3
4207,33c98bd750b001296730e4eebb44b579,fashion bolsas e acessorios,5
4208,38ebfc282f610c4b8c8950b634db74e2,automotivo,2
4209,050d890ccc1c0874e166c9af9c6dd821,beleza saude,2
4210,9190ce23001d7618017faae67788ea09,cama mesa banho,1
4211,3a4dfe5f744b6f8727a27241cf1d97bc,alimentos,1
4212,5bb66ed812e22536e62fdf77349583d6,artigos de festas,2
4213,95d7eeaab4bd14c7ea4b2b95e415d8e0,esporte lazer,1
4214,42a437e306c8020b829fa2a5c55d3b62,eletrodomesticos,1
4215,eff40981f3d4639fb50c5dd51ac00d7a,cama mesa banho,2
4216,0ce1e35bdc6af7e582e7ef9363e29b5b,telefonia,1
4217,1c1dda7d5b3d50618aadda35edc2acd6,fashion bolsas e acessorios,1
4218,401717fdb76bea40aad511f64ab03c92,automotivo,1
4219,4c5cc632a68ce10ff22b58b5b8c8b8f3,cama mesa banho,1
4220,067e6da1c75010f933e68b76efb2273f,utilidades domesticas,4
4221,fce976d7954f915c971fb93ac8724681,utilidades domesticas,1
4222,525f8fbde09c9bf777025c3141fbbc6e,climatizacao,3
4223,fabff014f52a6bfb8d46666506ef416b,automotivo,2
4224,927c2a01437aaec44d9b67f277b55eab,moveis escritorio,1
4225,9a07babc9b1d5d84b1e2422f8b55fd42,relogios presentes,1
4226,3dacb3ae011b40803a508b23392e15a0,papelaria,1
4227,c028e45b1d245ae576fcf069f68265ed,pet shop,1
4228,221734613a802d62bb706f54ae56f970,cama mesa banho,1
4229,fd2168a1a9661512d53cb23d6d23ee02,brinquedos,1
4230,353453049f39e1273c7e57d80bd4d55b,consoles games,4
4231,a77746494183161cdab587cc8428ca8c,beleza saude,1
4232,aee9cd26256b232251c668f81a66a52e,telefonia,1
4233,5c3b598051f68e469d0ea40deb7fb904,bebidas,4
4234,3cfbc83ded5aa170816cc18cdb5d4188,relogios presentes,1
4235,c2c00c360a8407127ec5393828933bc5,papelaria,2
4236,df5cc67b7f137007b9e4e82efe5f623b,fashion bolsas e acessorios,1
4237,34d94359772f0bc123b585b23014e311,informatica acessorios,3
4238,7f8b42a3cbe617b6112e0623f0d32fa2,esporte lazer,1
4239,398f22ec36f9955449190bf09e971d83,beleza saude,1
4240,a152e968e6e943c06ca8ad6fbafc72a0,papelaria,4
4241,ef7465961a25c8e59ef03770142bbb12,informatica acessorios,2
4242,5de86da99512dc2f7efd46c262af9c8e,beleza saude,1
4243,26cdd235bfb9ce27858057fad1a52e3b,esporte lazer,1
4244,98e0de96ebb0711db1fc3d1bad1a902f,eletronicos,6
4245,c067d207da71c4b67d2f1ad5eb4e96f6,brinquedos,3
4246,b8ded693eefc7fd6fae337f6c202093e,automotivo,3
4247,c756c946d61f5ffc068418badfb6302c,relogios presentes,8
4248,bd135e2d8464317f17a1eddd678e8860,informatica acessorios,1
4249,bf5f81431577de43f0cb0864d45f835f,automotivo,9
4250,ac8ead6d720eaa6c547bb93c6044b285,moveis decoracao,3
4251,e641658c6c4f39509609041a4c1443ad,automotivo,3
4252,96f4be9a5580c9fc8f6a6fa033ffb485,fashion bolsas e acessorios,2
4253,14b47a66430c89500f18cdaaef9e0c21,brinquedos,7
4254,2c818013dbc95f5cd2d6a393a31813e0,moveis decoracao,11
4255,8899e549604c83a99da5fd3ec51d955d,cool stuff,4
4256,12530458b22303a822da23e0ef0c400b,utilidades domesticas,2
4257,7d634a0a3016f753b828575a458269b5,informatica acessorios,2
4258,ddb73ecd2a301a87fa538fa0a33d4112,eletronicos,2
4259,527921e5d38d82e839ef2195d6455fc6,pet shop,9
4260,dab9c91ff81f632aff81bb4cb671cd18,cool stuff,2
4261,9d6dd55c4d66be7b7021bb471061ce16,perfumaria,1
4262,97e778e5156560324ed3226e6dba3a5e,fashion bolsas e acessorios,5
4263,662522c4792f029e5de23e6241378b38,ferramentas jardim,3
4264,61928d5aa0738540798d3a57a38717f2,pet shop,1
4265,1ce47626d790bdfe279ad4cedc159009,moveis decoracao,1
4266,19685f2e45de3c3b733029b54a2c0d9c,telefonia fixa,4
4267,d381a801331f62e294893c46ce121fc8,perfumaria,1
4268,e2e2c6003104c5c3b265e60c980904d9,sinalizacao e seguranca,3
4269,b3fa89053a8298a2d3265e6ea6c79588,bebes,1
4270,ff14b42e6c031d90825f40f2b1089185,papelaria,1
4271,90c3564fa89e67d5e1b4898dd43cebc9,automotivo,4
4272,7b8c427eb09be88d32fcfaa8018f5caa,beleza saude,1
4273,31a2fd4c489928b895ded31469fcbb5d,fashion bolsas e acessorios,4
4274,8bbc072e9ad5dfad286bf7965b945217,utilidades domesticas,3
4275,8805dd9f1994bee68f2e1351c5e64f26,relogios presentes,1
4276,3bba0b38a9ccc67ee4f46b92530f186a,sinalizacao e seguranca,6
4277,8f41c6ba389c91b377bba94e332bf925,cama mesa banho,1
4278,2267f81f3634e3fdd5d27151ddad3c26,cool stuff,3
4279,db3d41ff5381ce98cf9726f09e731adc,informatica acessorios,2
4280,978d2315d672718ad7235114a71bc2c6,bebes,2
4281,1dfa1d1603b10b073093775015d0fc74,fashion roupa masculina,2
4282,2a5431fbefaafd4adc1abc5f60a2ba31,automotivo,2
4283,8229312bb3ac903dda978c5f6a7206bd,utilidades domesticas,1
4284,868969d3a93aeeab7bfcd4fc3d3d65de,telefonia,2
4285,41c24b8ce92d1a2cac62db5edfd088b2,relogios presentes,1
4286,a8de27e0e3c906eb51872553801962b7,papelaria,7
4287,4a2aa2807d3b21d35fe604f5629b40ad,papelaria,2
4288,9a21c7ce9df5c19b94d2ea715a23a90c,esporte lazer,1
4289,3e3f442db862cb6fe99389a41b7acb84,agro industria e comercio,6
4290,063595b8c2acd495d650be922916fbff,moveis decoracao,9
4291,ebf19d90623587fde1eff2a222d8b177,brinquedos,2
4292,1ce3fabecf822e737401979c2eef12e5,automotivo,2
4293,2bbafc7b18384308a1fb3f64c022b25c,esporte lazer,1
4294,575a896d07cd269eb0b2b8762e0be261,esporte lazer,2
4295,7b66b19cf13720604859bcd8c48c0dab,relogios presentes,6
4296,833b7baca432a26ccfc3e3eaa8271519,fashion bolsas e acessorios,1
4297,e1ed9c25b42fc1afbc7459cc821a9d44,construcao ferramentas construcao,1
4298,ce9642db03eabe825b92638bd5d4aebd,malas acessorios,5
4299,2a33c8929309d51853186bd18ff3e3f2,cama mesa banho,1
4300,6aaa03bfd8582d76c23b11ef0e80f85d,utilidades domesticas,2
4301,5379d3a11f5e58c31f2de3ea3330777b,relogios presentes,1
4302,a710be5818329b097a82bb26b480f5fa,esporte lazer,6
4303,438becbce7afb5a88f4075ed4d76682b,utilidades domesticas,2
4304,4d3e81b2dfb45a73759982d63e532e94,cool stuff,1
4305,25287671dbfca39d8aecdd754c28b269,beleza saude,2
4306,c7b28fe2ce0fe3c1e58fdb5ccfce9079,telefonia fixa,3
4307,f00f7669eb9a3712d500fe96759bb02b,ferramentas jardim,3
4308,d766964397625ab68a48b7267bf7b04e,automotivo,2
4309,738da8ddda2e593acfdc53c2d1520dfa,instrumentos musicais,9
4310,5320227c4bd28373213316b78f0f0b44,relogios presentes,2
4311,79a1e70838d5e7e05c1347829e0caff3,informatica acessorios,1
4312,4ddaadd618ebc681d6730057c360ab8e,market place,2
4313,b0054021dee7f055b57da97096fc1c95,brinquedos,1
4314,e91b0c7b4d9cd642c111a68c8a337ebc,cama mesa banho,1
4315,12f066474dfa3c415c169051c5e1967e,telefonia,3
4316,88ffcf27478318ba55b1f9d22d65ce97,construcao ferramentas seguranca,1
4317,2afebecdbf5ff9f1058bc9164e65c200,bebes,9
4318,a5e253ef6240a13a4d631fd39d2c7444,fashion bolsas e acessorios,1
4319,ecf60cb41ee36163755ee427f85ef680,esporte lazer,3
